order_id,customer_id,order_date,product_category,quantity,unit_price,region,is_returned,total_value
d360c682-4ea1-4e00-ab8b-5ec4c9c1e3e4,1885,2023-11-23,Books,2,195.65,Africa,False,391.3
72878e21-324a-4b2e-a5b0-fc7bdb4e2332,3048,2023-09-09,Toys,1,117.05,North America,False,117.05
3673bb98-6fd2-4615-86cd-ed579d24a492,4203,2023-08-31,Groceries,6,451.73,South America,False,2710.38
6bd70956-a318-449f-b671-4e44dfa06ac6,4665,2023-11-23,Home Appliances,9,180.35,South America,False,1623.15
9905ca64-8fb0-4629-8811-21683558d23e,2013,2023-09-19,Electronics,1,97.99,Europe,False,97.99
51260d68-93e2-406e-a2d0-8d70525f9b87,3378,2023-08-01,Groceries,9,177.56,Europe,False,1598.04
5fa6f9b2-4603-4fed-bcc4-65147342949f,1752,2023-09-11,Home Appliances,7,226.02,Africa,False,1582.14
04839b98-3610-4ba8-8543-a574c70239c9,3429,2023-08-26,Toys,5,311.83,Europe,False,1559.15
d1ba20a4-167d-4962-b0e4-d82684b3e561,4975,2023-01-15,Groceries,6,369.07,Africa,False,2214.42
cc90db96-7492-4d34-a1de-518a8737c15f,2549,2023-06-08,Electronics,7,208.2,Europe,False,1457.4
ff442b86-c2ea-44c5-b81b-33e390949701,3928,2023-05-09,Toys,7,290.01,Europe,False,2030.07
141e7f97-e72b-491b-9b8a-b6433f9bd54b,4878,2024-08-25,Clothing,5,314.07,Europe,False,1570.35
f0ddf2b4-0968-4343-aeb3-0172984348ee,3370,2024-05-02,Groceries,9,24.0,Africa,False,216.0
79e0d24f-59cd-4c81-9fa3-64b37dc671d9,2639,2023-03-20,Groceries,8,219.35,Asia,False,1754.8
7575160a-ad3d-4c3b-aac2-dc80962cbce9,3479,2023-04-02,Home Appliances,9,10.26,North America,False,92.34
1a795d5c-6993-4943-9c87-c2a6c1a086bd,4728,2023-11-24,Groceries,1,379.06,Europe,False,379.06
919bc011-209e-458c-b064-3dafe00ffbea,3417,2023-09-13,Electronics,7,412.74,Africa,False,2889.18
5fb0b907-3049-4456-8086-f39ea0f55422,1672,2023-08-22,Toys,5,98.82,Asia,False,494.1
aeb48cb3-4ca3-4d30-b754-83a3e4d95076,3836,2023-04-04,Books,6,35.34,Africa,False,212.04
f2f69232-5587-4dad-8803-1b3d490265e0,4256,2024-01-30,Books,5,142.65,South America,False,713.25
13e94208-387e-4926-baaa-4236073993e2,2038,2024-04-10,Toys,9,327.32,North America,False,2945.88
050261bb-b3b8-4644-89ae-86bc0f1dd572,1119,2023-07-27,Electronics,7,119.94,North America,False,839.58
a2f02b40-93bc-4a75-9019-015678701606,4133,2024-07-22,Books,9,460.52,North America,False,4144.68
ebd83c42-dba3-4cff-b83d-8c61f06c4317,1341,2023-05-11,Books,1,60.94,North America,False,60.94
64eea66a-d0a6-4e29-ae26-6f8759f29713,3120,2023-07-13,Electronics,10,385.98,North America,False,3859.8
aab0c080-19fb-42ad-9a21-a01b17f8b8b9,1400,2024-08-20,Toys,8,341.42,South America,False,2731.36
733e753c-843b-4cd4-801a-3722a2fb2593,1923,2024-05-14,Clothing,2,257.15,North America,False,514.3
863ef66d-c626-425b-a00d-ce222918254f,2335,2024-03-24,Clothing,6,385.61,Asia,False,2313.66
487a34f0-11a3-4de1-b151-997543d22a30,4172,2024-01-18,Books,2,414.1,North America,False,828.2
963b54fc-3c4d-4994-a1e8-ca47e9580a99,4995,2023-02-27,Groceries,3,334.79,South America,False,1004.37
6abdb960-b4dd-4e3f-a95b-8e4d00fb9cdf,2630,2024-04-06,Home Appliances,6,370.11,North America,False,2220.66
b431286c-b871-46e5-97e2-48302abeade5,3964,2023-02-05,Clothing,6,170.92,Europe,False,1025.52
bb8185a8-fbe2-40f9-ad31-dcb29924a855,4663,2023-02-08,Electronics,10,461.05,Africa,False,4610.5
fbc43856-d5d1-4bd1-b181-8ebca974177d,2218,2023-08-14,Clothing,3,193.34,Asia,False,580.02
f6e9d1cc-73cc-40e9-94eb-a1861fc901fe,1606,2023-04-14,Clothing,10,497.27,South America,False,4972.7
74531f42-ae74-46de-8c5c-3f399eb06e01,4457,2024-05-29,Clothing,5,203.8,Europe,False,1019.0
bcf9cd55-d437-4860-8eab-81ff45ebd7e9,1727,2024-06-23,Clothing,3,111.0,South America,False,333.0
b2c34fcb-2288-45f4-a8ec-585aa4041d42,3414,2024-08-28,Electronics,8,157.0,Africa,False,1256.0
fa0c52a4-64ca-4770-b1f4-9df9e00ccf48,3845,2023-05-20,Toys,7,31.37,Europe,False,219.59
ae992cc2-36d2-4c04-9333-747e904c7657,2406,2023-12-26,Groceries,2,211.93,Asia,False,423.86
9a1fcf37-fd51-40e9-89a9-685572ceee7c,1038,2023-06-10,Toys,9,32.36,Europe,True,291.24
a6ed73ef-22b1-4ace-b0e0-b01868a18099,3425,2023-03-13,Electronics,6,371.19,Africa,True,2227.14
3e75db7c-bc71-4348-a4fc-ad717730419f,2140,2024-11-17,Electronics,7,358.8,Europe,False,2511.6
32645c60-257e-48fc-b4b0-050c6344f9c2,1241,2024-08-01,Electronics,10,497.35,North America,False,4973.5
cfdb9e58-c83b-4143-9817-eea912213d78,3245,2023-02-19,Electronics,1,499.61,South America,False,499.61
bb803417-493c-4f7c-ac84-892426cf4f8f,4490,2023-11-07,Books,3,105.58,Europe,False,316.74
11b8f64f-ee31-4ee1-9b2d-7db559d1e043,3480,2023-06-08,Electronics,8,34.63,Africa,False,277.04
3d95c96b-0023-41df-b9a5-723e457edd7d,2540,2024-09-01,Groceries,6,104.85,Asia,True,629.1
72c338fb-857c-413f-8fd1-43de5081c828,1681,2024-11-30,Books,2,22.52,Europe,False,45.04
0b45fa64-1194-4d41-86a3-370192949265,4044,2023-02-27,Groceries,1,440.05,Africa,False,440.05
76fecbb4-1967-4d55-975e-c19af1f62362,2809,2024-08-27,Clothing,1,36.34,Asia,True,36.34
11c8eb79-ad37-49d6-a011-5ad2359aec80,2731,2023-09-01,Groceries,7,10.65,Asia,False,74.55
a0f4e248-8619-4b7d-8106-109ce3b40197,2866,2023-05-09,Clothing,6,126.68,South America,False,760.08
48f980f0-2862-472f-a875-c253501df55e,1554,2023-12-22,Electronics,6,330.8,Europe,False,1984.8
95bbea85-e6e7-42d7-8613-89bc05225d09,4012,2023-08-14,Groceries,8,97.14,South America,True,777.12
4c5b9d42-1258-46fb-9591-228d4ff6162f,4328,2023-07-17,Electronics,2,473.25,Asia,False,946.5
201fc899-0bd4-4acd-8bcd-e17597e6b705,3790,2023-03-27,Clothing,8,307.94,Europe,False,2463.52
1d7e2df8-4fc1-4fba-b2b0-7eda7fdf347b,2656,2023-12-28,Electronics,8,431.34,Asia,False,3450.72
b27e36ee-a591-4ab2-a213-c447f1ba240a,3737,2023-03-25,Groceries,8,176.85,Asia,False,1414.8
4a928e9b-d597-4cc4-ae84-c9d6ea1612f9,4967,2023-07-21,Groceries,10,116.71,North America,False,1167.1
8140fe05-a562-4ecc-9992-6dedeb12b504,4195,2023-06-27,Clothing,3,425.83,South America,False,1277.49
1d2ea010-5a41-44b4-be86-886a83f0a3fb,4781,2023-01-13,Home Appliances,8,59.19,Europe,False,473.52
9b672ce6-28f8-4f01-83a7-4cbf2ebfeb15,2291,2023-03-25,Electronics,10,63.47,Europe,True,634.7
2308334e-8448-4618-9326-8d0bd2d757ec,2309,2023-02-23,Toys,7,338.57,South America,False,2369.99
32b815e8-21f1-4093-b46a-f24d4cf90435,1254,2023-02-20,Toys,1,335.33,Europe,False,335.33
c67fc26a-d1b3-4851-ab78-0f72ed311721,3234,2023-03-21,Electronics,1,118.53,Europe,False,118.53
07c93741-c7e7-410f-a896-08340374ca55,1742,2023-07-21,Groceries,6,12.47,Africa,False,74.82
e011b4b7-4b95-4093-9c84-195005bc1313,4824,2023-08-31,Clothing,3,275.26,South America,False,825.78
d389b566-e3ae-4932-8d9e-8db36d47b8fd,3335,2023-07-07,Electronics,9,189.88,South America,False,1708.92
eec9ebfd-b8b4-40f3-b69e-1672ccd27f74,2888,2024-02-21,Clothing,7,486.55,Africa,False,3405.85
05d43eee-eaa1-4220-83e4-13ecdb02141f,4263,2024-09-24,Clothing,3,318.15,Asia,False,954.45
e06f702c-6206-4ee2-983d-b581e6bf2845,3793,2024-12-10,Toys,4,247.7,South America,False,990.8
d37a3f18-736c-494a-bd8d-55bc8dad710e,3793,2023-11-05,Electronics,6,188.87,Asia,False,1133.22
6e9f3c91-2e40-4b8a-8641-6b900f119d04,2572,2023-11-15,Home Appliances,9,91.46,North America,False,823.14
4274cbaa-6313-4511-b8ae-c1b8de413665,4053,2024-04-06,Books,4,405.52,South America,False,1622.08
7544c94e-81f8-4877-8771-a8cbeae9b4b2,1709,2024-12-01,Books,7,429.64,Africa,False,3007.48
f9a104b5-d1e5-44e5-81fa-e6f8c37e7445,3962,2024-04-24,Books,10,196.29,Africa,False,1962.9
530b2db3-eb7e-402a-9d69-73de2563516f,3917,2024-01-09,Electronics,4,245.56,North America,False,982.24
ae3775ae-656e-48f5-90b6-6e1ae531b6c2,1940,2023-04-03,Groceries,2,378.96,Africa,False,757.92
9c601c4e-f78f-490e-b57b-65e0feacf7dc,4441,2023-03-27,Home Appliances,7,246.06,Asia,False,1722.42
e4ea460b-7675-4ad0-aeeb-868324cff5e5,3126,2024-10-18,Clothing,4,73.25,South America,False,293.0
e87664fd-9118-440b-812c-8f3b669a21a2,1468,2023-12-07,Clothing,1,144.54,South America,False,144.54
4f50cd89-59d2-485a-9f70-82044082e06e,2292,2024-07-06,Home Appliances,6,172.72,Africa,False,1036.32
1aa981b7-129c-4326-a5ab-6580b077b05d,4414,2023-01-28,Clothing,9,340.83,Asia,False,3067.47
7115830d-5a01-44a4-92be-b40dc8b1102d,3060,2023-12-30,Clothing,2,469.7,Asia,False,939.4
b083efa0-bc0b-4091-b0f4-fc46a44d3978,3061,2023-01-15,Clothing,7,28.85,Europe,False,201.95
0225915d-afaa-4c32-92da-ff37a07ea07d,2802,2024-07-29,Home Appliances,10,361.36,South America,False,3613.6
bc26c863-ef87-4eb0-be0e-bdf0bb3d6d4c,1290,2023-05-26,Electronics,4,436.97,South America,False,1747.88
595c17eb-b634-44d3-bfae-fbf36e8e5c6b,2584,2024-07-10,Books,7,411.78,Europe,False,2882.46
42a78547-7072-4c68-a685-fb6f0602cc5a,2354,2024-11-01,Groceries,10,141.01,South America,False,1410.1
fe7600a7-33c2-414e-9295-2c3e0824d07b,1580,2023-07-08,Groceries,4,221.83,North America,False,887.32
7f1da0ec-8798-4358-b4a8-73083149b3a1,3261,2024-03-14,Electronics,7,46.49,Europe,False,325.43
60c672c7-2503-4057-b4d8-68f87ceca584,1345,2023-06-12,Clothing,7,222.95,South America,False,1560.65
2fd8e50e-e8ec-42a2-80ab-723efa3f0654,1053,2024-02-06,Home Appliances,4,132.81,Africa,False,531.24
42583509-a03d-4cfd-83c3-e99c1cd16235,1731,2023-03-05,Home Appliances,4,353.67,North America,False,1414.68
a031b758-14b3-49a2-bee7-0824f39a68bc,1038,2023-03-01,Toys,9,347.47,South America,False,3127.23
bd45d2c5-559e-4d20-a771-0f171db9f0a8,2885,2024-11-19,Groceries,1,481.98,Europe,False,481.98
98ce3a1d-1f6c-4fd6-9f5e-df3e56161237,3193,2024-01-08,Home Appliances,8,464.21,Asia,False,3713.68
09065c29-5dbe-4ced-a99d-ae3408f747a0,4829,2024-09-20,Clothing,3,496.83,North America,False,1490.49
0b9ddf39-8bdd-493e-9b78-76bb5ec0c376,4813,2023-12-04,Groceries,9,341.39,Asia,False,3072.51
ffc5e212-6429-49f0-9797-3f56d8b13d52,4942,2024-05-25,Groceries,6,228.3,Europe,False,1369.8
7dec8fee-7e0a-4cde-b6e8-50c897f6370c,4112,2023-12-15,Groceries,10,112.71,North America,False,1127.1
a0eadf7a-5432-4419-92a2-4c448bd9840c,2562,2024-11-27,Groceries,3,47.71,Africa,False,143.13
3f3aadb6-af4e-497e-86d7-04540d91b99e,4707,2023-07-28,Clothing,7,107.97,North America,False,755.79
04cfb135-7399-45e9-96e2-9b4ed5afa9b7,2607,2023-07-31,Books,3,173.28,North America,False,519.84
85fbb629-9361-4dd0-b1d9-61f56568c9f5,2431,2023-04-23,Electronics,9,320.72,Europe,False,2886.48
0c9e4a8b-ee58-416a-bbb3-e9d1e695fe3b,2634,2023-04-30,Groceries,10,331.95,Africa,False,3319.5
2ed80f4f-3241-4d16-83cd-f5dbc0a52b1e,4887,2024-02-10,Toys,1,33.62,Europe,False,33.62
4f7e99a7-94e7-4e9e-b6da-15b9776d694b,4175,2024-12-12,Electronics,6,8.93,Europe,False,53.58
3294ef9d-ac8f-4c4c-b363-c7709756dc31,1127,2023-02-19,Home Appliances,3,351.62,Africa,False,1054.86
1638d615-8c4b-4086-b72f-532699ec32ec,4829,2024-02-03,Books,8,210.57,Asia,False,1684.56
0db312d9-d7e4-4272-a397-4190d6a9ed6c,2685,2024-03-01,Home Appliances,7,427.43,South America,False,2992.01
6249c9c7-3c43-4aac-a8e1-73ecccd3435b,4740,2023-01-08,Books,4,182.06,North America,False,728.24
ec0b6d09-705a-4d6c-9fc0-332c6bf8fcbc,4516,2023-10-27,Home Appliances,8,462.17,North America,True,3697.36
5e98a28f-fc77-4bd8-bb5d-70f4885d5f36,1256,2023-06-30,Clothing,7,200.03,Europe,False,1400.21
40b09eba-714f-4bf1-8e1a-0ad9f8e0f56f,1359,2024-11-08,Electronics,10,119.19,Asia,False,1191.9
22611947-085b-43be-81b9-432fc95ea987,1946,2023-11-10,Clothing,2,346.03,Asia,False,692.06
84bdb4b6-e042-4f15-a7ec-8b70ce5e9a0a,3575,2024-01-24,Electronics,1,266.95,Asia,False,266.95
d16312b1-ba59-42e1-a88c-56c275793645,2313,2024-02-06,Home Appliances,6,299.58,Africa,False,1797.48
9fd09964-e17b-4fda-8613-864ba5e241ea,4104,2024-08-27,Books,1,153.24,Europe,False,153.24
e15cfa96-909e-418c-96af-6ca044c638fd,4516,2024-05-26,Groceries,2,19.92,Asia,False,39.84
73d9092d-e719-4021-a3b6-54aa2126dea8,3045,2024-02-20,Books,7,267.07,Asia,False,1869.49
4a4a2b2d-089a-499d-85d0-a0e4395b6a63,1292,2024-08-18,Toys,4,169.31,North America,False,677.24
d6952433-7038-4c66-a8a9-d0980119fda1,2614,2024-12-08,Electronics,5,148.95,Asia,False,744.75
83863a34-e0ac-4bbf-88f7-d150dffba046,3225,2023-12-28,Books,1,5.49,Africa,False,5.49
903836d9-6ccd-4c29-a809-a523e44b3515,4584,2023-08-17,Books,7,271.68,Asia,False,1901.76
b752409b-bcd2-46ab-938a-38df7092e4fa,4309,2023-03-18,Groceries,1,305.99,Africa,False,305.99
4170fa22-f314-4a00-a2bc-f9508a926ea2,4249,2024-02-16,Clothing,1,13.66,Africa,False,13.66
abf79931-4395-4797-95b8-92ac0f6c71cc,2095,2024-10-31,Clothing,4,336.0,Africa,False,1344.0
59785b1f-349c-47ff-88f6-44a2bc2a6ea8,3612,2023-04-15,Clothing,5,250.75,South America,False,1253.75
57daaeee-ebf8-4631-ad06-59f45bce7592,4509,2023-07-26,Books,8,389.94,South America,False,3119.52
adf9195b-d02d-41e4-b850-0dd4f957577b,1832,2023-12-05,Groceries,3,81.63,Asia,False,244.89
84390b03-25e3-42c6-a6b4-1b2186b1a95f,4961,2023-11-04,Clothing,3,446.72,Asia,False,1340.16
3ac822bb-86f1-4366-8873-2afe9e99aa0a,3119,2024-01-04,Electronics,9,431.36,Asia,False,3882.24
b491f475-7691-4bbb-92e9-47e00cf3f103,4943,2023-07-12,Electronics,10,354.49,North America,False,3544.9
1a180ba2-9e5f-41d0-b212-be0cea156862,2036,2023-03-29,Groceries,10,372.97,North America,False,3729.7
f9d66696-2499-43f6-8076-21328783ae0a,1573,2023-10-18,Home Appliances,2,454.38,South America,False,908.76
0a6a1f54-bd50-43b6-bafe-b400936eadd5,4076,2023-11-13,Electronics,5,321.36,Africa,False,1606.8
306f7018-9fd6-4903-ab31-3497ba94bbfc,3704,2023-03-16,Electronics,1,235.55,South America,False,235.55
4a640186-b00c-4bd2-8076-680698b9d351,4767,2024-07-22,Electronics,6,29.23,Asia,False,175.38
06deae66-f53f-491c-bd16-392aee148949,3013,2023-07-27,Electronics,3,40.34,Asia,False,121.02
073958a3-b5ce-4900-838a-09fa099b914c,1801,2023-01-13,Clothing,5,315.74,Europe,False,1578.7
661c1ff4-893c-48ba-88fb-8d8d192c8861,1994,2023-08-21,Groceries,2,407.09,North America,False,814.18
9a86462a-fe5b-4835-a2ff-fbf135833458,2537,2023-04-13,Toys,6,312.6,Asia,False,1875.6
5d00334d-6792-4cd5-9ff2-bd2b08cdf9c8,1501,2023-01-09,Clothing,7,267.23,North America,False,1870.61
b2795d8f-8477-4ae6-9d2e-91878e6cae7a,4992,2024-10-31,Groceries,6,39.9,North America,False,239.4
0a3097b8-94a2-4b3b-9299-e3226a49f1f9,3711,2024-09-28,Groceries,3,287.93,North America,False,863.79
929da9a2-2718-4b0b-a2b2-f6bd4bdc494d,2082,2023-02-25,Home Appliances,8,53.95,South America,False,431.6
07c3c68e-71ec-49d2-b212-91950129a6b2,2100,2024-01-29,Books,4,32.34,South America,False,129.36
1bfc6a8a-b271-48ae-80e0-5c755090ab64,4029,2023-12-26,Groceries,10,154.89,South America,False,1548.9
8300c0a7-d615-4780-9fad-dd93ab5b8141,2648,2024-06-06,Home Appliances,10,283.2,Europe,False,2832.0
3c37ad2f-9ab6-49c6-a630-78fae9a5d4d7,3843,2023-01-12,Groceries,5,243.51,Europe,False,1217.55
64366406-f2d6-4f70-9168-ccaa0b46844c,4194,2023-06-29,Electronics,8,470.93,Africa,False,3767.44
e7649c57-0623-4b13-a44f-aaafc1c96951,1568,2023-05-09,Toys,1,166.01,Asia,False,166.01
e09136f9-e29b-485c-b083-ae453f0cc8ee,2846,2024-08-31,Home Appliances,1,445.97,South America,False,445.97
ce2d6a87-e63d-45af-8b69-257fe2235f3f,4302,2024-04-04,Books,1,103.95,Africa,False,103.95
e421b58f-1dc6-424b-888f-0f3e946cd6ed,2870,2023-04-27,Books,8,21.28,North America,False,170.24
e3203f14-2b81-4b0a-88a9-b40ee9bdc2de,4865,2024-11-07,Home Appliances,6,37.35,Europe,False,224.1
eac52e15-c2eb-4f64-b259-817a351a420f,1148,2024-05-19,Groceries,6,89.63,Asia,True,537.78
b90fa30d-0e76-4085-8188-431bd8b6a32d,2799,2024-12-20,Electronics,9,316.17,Africa,False,2845.53
082e1d5f-299b-474c-8a8f-2baca1def520,2413,2024-02-16,Clothing,8,58.12,Europe,False,464.96
3ea57fa8-88ce-46e5-ac85-65e5cd9b9672,1172,2023-01-16,Home Appliances,6,17.22,Asia,False,103.32
8586c2bb-3dce-4bc9-aec3-ccce392fa2d3,4978,2024-04-11,Groceries,1,59.44,Europe,False,59.44
a1c23568-dc41-4fe0-b479-95f4d124ed2f,3410,2023-11-11,Home Appliances,9,255.79,North America,False,2302.11
85a55479-e56a-420f-ac40-79a893d2ae13,2382,2024-05-08,Toys,8,413.47,Europe,False,3307.76
7235f5fb-2478-4bbf-ba32-7923138a7d53,3574,2024-02-07,Electronics,4,240.01,North America,False,960.04
fe251a41-d463-49cb-823f-b81f0452c047,2553,2023-08-29,Groceries,1,76.31,Europe,True,76.31
f4f8ba4e-9699-4f75-bf62-8864826a1667,1616,2023-03-09,Books,7,265.94,Africa,False,1861.58
530daeb1-a78f-4fd7-b074-475ae631c016,2137,2023-10-19,Books,8,219.72,North America,False,1757.76
34132a3e-e141-4797-ba5c-0f9b22634168,4071,2024-03-26,Books,2,45.5,Africa,True,91.0
b8801d2b-9679-46b7-89c1-5db0988a98af,2934,2024-02-05,Home Appliances,3,79.96,Asia,False,239.88
24777bfe-1059-4917-98d0-bfeb32c7e991,3248,2024-01-15,Books,2,218.37,South America,False,436.74
2efcdee9-2007-4c25-ac5d-7fe9935d40d3,1130,2024-06-21,Books,4,175.52,South America,False,702.08
9f286af7-e564-427a-956c-59d1cd276c17,4419,2023-10-08,Toys,6,460.48,Europe,False,2762.88
c3c79d73-798a-4df4-ae3a-5acea829e23a,2084,2023-12-03,Books,4,22.7,Asia,False,90.8
e15f90d3-e1d3-481a-8909-db53861aacb9,2531,2023-11-04,Groceries,7,151.77,North America,False,1062.39
c255ff43-cc48-427b-91e8-5422f9e182f9,4926,2023-09-23,Books,9,212.11,North America,False,1908.99
0f58d5ba-2229-46f6-8320-c0b621b50ecd,4631,2023-11-07,Clothing,8,191.71,Europe,False,1533.68
687600ae-0f94-4ac0-a3a1-e2c24bb6a802,4347,2024-09-30,Electronics,5,483.0,North America,False,2415.0
1619c116-f993-4981-bea4-94d9fbaf4fcc,2040,2023-09-19,Clothing,4,48.87,Africa,False,195.48
9beb4b68-6cc3-4407-a45e-81368d6be26f,3688,2023-08-31,Home Appliances,6,492.55,South America,False,2955.3
3b3a3856-3672-4e16-8432-b978dfab130e,4415,2024-04-12,Groceries,10,282.5,Africa,False,2825.0
ce04bc9b-35c6-42d6-902e-297c4e85ce12,1945,2023-12-06,Books,1,464.47,Asia,False,464.47
925f91ba-a51a-4231-8e9a-1a19a83b282a,1582,2023-07-30,Books,4,207.56,Asia,True,830.24
043eaff6-a0b4-48a4-b5d0-ba7ce0247326,2089,2024-01-13,Clothing,1,52.01,North America,False,52.01
b7ddba65-9436-42f8-a46d-a9a38e69f806,4786,2024-01-12,Clothing,3,292.14,Africa,False,876.42
a8714a58-5e6f-4afd-bc55-590045a7a13b,4099,2024-02-08,Home Appliances,2,381.64,Africa,False,763.28
0875fc74-a3c2-4958-a3fe-ac0ce0c2c928,2879,2023-10-05,Groceries,9,284.17,Africa,False,2557.53
2e01d5e3-ae84-4969-8ad1-c5527f1a6f30,2910,2023-11-06,Toys,10,202.03,Africa,False,2020.3
bcebf5d9-8425-44de-9230-0920d7f62656,2410,2024-12-04,Books,8,345.56,Asia,False,2764.48
9f076d21-86c3-4602-b261-6ccf4593f6d8,1579,2023-06-15,Home Appliances,9,312.32,Europe,False,2810.88
66a3798f-6ee2-430b-b57e-d0688f84572c,1307,2023-08-04,Toys,3,109.78,Africa,True,329.34
a84e5a51-4504-4590-95f7-e4cc8f658072,2261,2024-07-10,Toys,9,442.9,Africa,False,3986.1
ed976c47-c173-45c2-b615-71373500351f,1600,2024-02-13,Home Appliances,6,347.43,South America,True,2084.58
c13c487d-ab27-48d4-9af7-15fe0d15a038,3922,2023-10-08,Groceries,7,214.83,South America,False,1503.81
cb987a77-8f2a-457b-b433-4f221ed3587f,2776,2023-03-30,Clothing,2,113.12,Asia,False,226.24
37ddab6a-69e5-41be-acab-ae651ee5d77d,1934,2023-05-03,Toys,9,415.34,South America,False,3738.06
2f4d8210-5fbf-4014-ba37-236f1a4c4eec,2941,2023-07-15,Books,2,130.83,Asia,False,261.66
c3e2aa9b-fb84-40f5-a2e1-57e11f0ab034,3752,2023-08-27,Toys,4,144.24,North America,True,576.96
cfa5ea29-1f8d-40e5-82f4-8f108d3e7da5,1758,2024-02-24,Clothing,4,186.71,Asia,False,746.84
e7a0b944-6f27-415c-8948-385e2d7f3547,4157,2024-10-22,Clothing,8,316.84,Africa,False,2534.72
ece96000-e538-48b1-b54a-b23a981601d9,2213,2024-06-21,Clothing,5,444.34,Europe,False,2221.7
4c0496fb-1e12-428c-b4d1-2070db708566,4299,2024-07-07,Toys,5,422.79,Asia,False,2113.95
4b31723b-0083-4793-aa5e-d1af160c69ec,3768,2024-04-30,Books,1,274.91,North America,True,274.91
e5ec21aa-7a24-4169-8a11-0d3036958668,2744,2023-02-25,Home Appliances,1,423.25,South America,False,423.25
672b198c-5876-4079-bbaa-ab9846e327bd,4741,2023-05-06,Groceries,5,160.89,North America,False,804.45
6fc06c5d-e46b-4eaa-8b49-92660dee0c50,4980,2024-02-21,Groceries,9,201.46,Asia,False,1813.14
81a65ba3-9b11-44af-8452-0e9cb5579e8f,4344,2025-01-01,Toys,7,381.12,South America,False,2667.84
edf3ec44-1efd-48ae-a77b-0241f61e71df,3076,2024-11-06,Toys,10,140.68,Europe,False,1406.8
9cd26077-8d13-46a8-b197-c1b204290c5d,2641,2023-04-13,Electronics,5,215.07,South America,False,1075.35
f70b8c86-3ffc-400d-9cab-89867f779934,3579,2024-05-20,Electronics,1,395.24,Europe,False,395.24
634d0b1a-1f1b-4b31-bcae-dfa7e76b480b,1500,2024-09-03,Home Appliances,9,401.38,Africa,False,3612.42
feafedd2-2070-4196-b4d1-a1083dcea895,4500,2023-09-08,Books,6,89.1,Africa,False,534.6
207430d7-e675-4989-bc74-c482ed822ac6,1746,2023-04-08,Electronics,9,299.59,North America,False,2696.31
3b099dfc-581e-45ea-b5a3-cda000e58df5,4085,2023-04-15,Clothing,1,207.03,Asia,False,207.03
54adb7cb-c97b-4525-a81d-ac0002e124e6,1193,2023-06-28,Groceries,7,282.67,North America,False,1978.69
9057d901-0a17-40e8-a84a-c7c07164e7ed,4474,2023-12-06,Groceries,10,359.94,Europe,False,3599.4
2e97a725-98d2-4b44-b23d-34feed0c1169,3354,2023-12-18,Books,5,214.86,Europe,False,1074.3
72c875c6-5c5e-4a80-abc7-c17885163963,4228,2024-03-15,Books,5,307.97,Africa,False,1539.85
420022a3-a831-4510-b21d-1e71fd82f47f,1508,2024-09-03,Clothing,10,341.1,Asia,False,3411.0
a7590c47-2f4a-4ea0-8ad2-37f3553c5a87,3661,2023-09-30,Clothing,1,13.58,South America,False,13.58
39ade7d7-ed90-4f87-9714-3dce7ecd3edd,2700,2023-11-26,Groceries,2,38.3,Africa,False,76.6
ca89e7cf-832a-4b6c-964e-2ac9537a9370,3702,2023-02-09,Electronics,7,258.32,Africa,False,1808.24
de58b9bd-e5fc-4367-a0fc-4857206bbbf2,3007,2024-05-18,Home Appliances,7,352.48,Africa,False,2467.36
c9cafdc8-15b2-4697-8fda-cd892932df9a,3117,2024-05-23,Books,9,483.02,North America,False,4347.18
dc0f7a5c-6d08-48d7-b49a-89fde703cf64,2969,2024-07-15,Clothing,10,18.89,South America,True,188.9
2fba905f-9f97-4bd2-8603-a20386bb6c68,3136,2023-09-28,Groceries,3,47.09,Asia,False,141.27
118fa478-30e7-43a0-8225-9d180311220a,3394,2024-07-06,Clothing,4,407.08,Africa,False,1628.32
8fc7b895-18ae-45e2-a46c-6fdb7bfedac6,3495,2024-12-10,Clothing,4,259.98,South America,False,1039.92
74bd4a82-767e-46d2-84c4-3cd12e6ffa65,2012,2023-01-18,Books,10,355.94,Africa,True,3559.4
cb773de9-66e2-4197-9ffd-d23f1f729d16,2985,2024-01-17,Home Appliances,10,456.96,North America,False,4569.6
33498720-f900-4c0d-83eb-6a618a6a0fd8,3355,2024-09-03,Clothing,9,223.96,South America,False,2015.64
1608ed91-f73f-482c-8534-9c6d1b35ad1f,4178,2023-07-29,Clothing,1,276.48,Africa,False,276.48
237ea838-ce4e-4cbd-b178-6d0d8f7dc8c5,1471,2023-08-10,Clothing,6,240.08,North America,False,1440.48
6a87f9b5-8889-439f-b267-83b25bb4de48,4780,2023-08-28,Groceries,8,428.0,North America,True,3424.0
85904ee1-9709-475a-bcea-cd29596480e5,2477,2023-08-30,Clothing,8,68.22,Europe,False,545.76
8d322a32-b775-4fdc-b498-b02587f8fd1b,3947,2023-10-16,Home Appliances,9,47.38,North America,False,426.42
a81b6745-0de5-4cd2-97e1-46e034795bce,3909,2024-11-30,Toys,5,121.33,Europe,False,606.65
4c1c1094-6e2a-4235-8650-8489689694bd,4024,2024-04-13,Electronics,9,20.64,Europe,False,185.76
7aec7896-9cf2-4ba1-99b0-c24b0a11b106,4302,2023-05-20,Clothing,1,172.24,Africa,False,172.24
